NAME	TITLE	SCORE	
ENSG00000228852		0.77186984	
ENSG00000234558		0.77185756	
ENSG00000149179		0.77182287	
ENSG00000248641		0.7714725	
ENSG00000229334		0.77125293	
ENSG00000173818		0.77113587	
ENSG00000256698		0.77082586	
ENSG00000198744		0.77067435	
ENSG00000165516		0.7706072	
ENSG00000252335		0.7704801	
ENSG00000185306		0.77024347	
ENSG00000132854		0.7701339	
ENSG00000225071		0.770076	
ENSG00000257011		0.7699902	
ENSG00000105617		0.7698707	
ENSG00000214535		0.7698172	
ENSG00000143499		0.76951647	
ENSG00000214815		0.76932216	
ENSG00000106683		0.76907057	
ENSG00000011590		0.76894283	
ENSG00000113361		0.7688621	
ENSG00000100300		0.76877457	
ENSG00000183246		0.768693	
ENSG00000147642		0.76847315	
ENSG00000178429		0.7683042	
ENSG00000196456		0.7680995	
ENSG00000237972		0.7680989	
ENSG00000133313		0.767898	
ENSG00000213782		0.76759815	
ENSG00000253930		0.7675541	
ENSG00000242078		0.7673453	
ENSG00000120616		0.7673203	
ENSG00000197409		0.7671882	
ENSG00000248527		0.76702726	
ENSG00000116221		0.7669449	
ENSG00000011465		0.766614	
ENSG00000230581		0.7664315	
ENSG00000225471		0.76642185	
ENSG00000148832		0.76620996	
ENSG00000119139		0.76592845	
ENSG00000127129		0.7657711	
ENSG00000105379		0.76529026	
ENSG00000245208		0.7651948	
ENSG00000105443		0.76506174	
ENSG00000216895		0.76499504	
ENSG00000184674		0.7648944	
ENSG00000174938		0.7646019	
ENSG00000233954		0.76452416	
ENSG00000169429		0.76450604	
ENSG00000198265		0.76448697	
ENSG00000214881		0.76441044	
ENSG00000138111		0.76418364	
ENSG00000117410		0.7641817	
ENSG00000172428		0.7640652	
ENSG00000101850		0.76388	
ENSG00000196557		0.76387966	
ENSG00000248677		0.76385915	
ENSG00000238193		0.7635544	
ENSG00000196468		0.76352036	
ENSG00000240877		0.7635089	
ENSG00000229161		0.7634858	
ENSG00000125356		0.7632544	
ENSG00000231544		0.76320195	
ENSG00000138115		0.7629627	
ENSG00000070729		0.7626733	
ENSG00000213563		0.7626271	
ENSG00000165914		0.7626223	
ENSG00000197041		0.76256216	
ENSG00000243918		0.76255363	
ENSG00000155508		0.7625467	
ENSG00000118900		0.7625463	
ENSG00000119280		0.76248014	
ENSG00000164828		0.76246923	
ENSG00000135778		0.7620757	
ENSG00000233369		0.7620057	
ENSG00000105976		0.7618679	
ENSG00000168952		0.76175857	
ENSG00000109063		0.76158404	
ENSG00000230457		0.7615616	
ENSG00000155254		0.76152915	
ENSG00000236060		0.7614898	
ENSG00000171246		0.7613945	
ENSG00000178927		0.76119965	
ENSG00000219023		0.761146	
ENSG00000103342		0.7610041	
ENSG00000217716		0.7609455	
ENSG00000187134		0.7604142	
ENSG00000175634		0.7603886	
ENSG00000240003		0.76026934	
ENSG00000234241		0.7602568	
ENSG00000173728		0.76018435	
ENSG00000081377		0.76008207	
ENSG00000100393		0.7600553	
ENSG00000152256		0.7599997	
ENSG00000241481		0.7599839	
ENSG00000074410		0.75957906	
ENSG00000114686		0.7595426	
ENSG00000164758		0.7594096	
ENSG00000231313		0.75935555	
ENSG00000252775		0.75932974	
ENSG00000109381		0.7593105	
ENSG00000188522		0.7588446	
ENSG00000233270		0.75877684	
ENSG00000250358		0.75837576	
ENSG00000237399		0.7582869	
ENSG00000161249		0.7581821	
ENSG00000231663		0.7580092	
ENSG00000118046		0.75798535	
ENSG00000033050		0.7577403	
ENSG00000237168		0.7576054	
ENSG00000164344		0.7574954	
ENSG00000151414		0.75728744	
ENSG00000176171		0.75696915	
ENSG00000111275		0.75678647	
ENSG00000198604		0.7567649	
ENSG00000143756		0.7565467	
ENSG00000224578		0.7563632	
ENSG00000251204		0.75628215	
ENSG00000109576		0.75590676	
ENSG00000132142		0.75565076	
ENSG00000115919		0.7556326	
ENSG00000183207		0.75553995	
ENSG00000232385		0.755456	
ENSG00000249721		0.75534284	
ENSG00000212327		0.7552793	
ENSG00000138640		0.75503254	
ENSG00000196972		0.7550131	
ENSG00000243013		0.7550056	
ENSG00000028839		0.7549673	
ENSG00000242294		0.75493634	
ENSG00000161682		0.7547258	
ENSG00000256211		0.7537202	
ENSG00000182585		0.7536195	
ENSG00000137713		0.7534411	
ENSG00000204941		0.7532242	
ENSG00000126088		0.7532085	
ENSG00000145901		0.7529982	
ENSG00000245538		0.75295943	
ENSG00000165555		0.7528871	
ENSG00000168005		0.75284374	
ENSG00000106609		0.75267607	
ENSG00000235955		0.7526427	
ENSG00000135124		0.7525819	
ENSG00000249119		0.75254154	
ENSG00000221879		0.75239444	
ENSG00000168646		0.7522817	
ENSG00000214357		0.75208217	
ENSG00000142279		0.7517883	
ENSG00000171860		0.75161207	
ENSG00000164062		0.7515522	
ENSG00000243794		0.7513885	
ENSG00000182307		0.75124013	
ENSG00000240463		0.75112015	
ENSG00000186407		0.75108653	
ENSG00000249741		0.75103915	
ENSG00000231574		0.75096816	
ENSG00000184274		0.7507998	
ENSG00000214012		0.7506171	
ENSG00000173064		0.75053805	
ENSG00000077522		0.75049675	
ENSG00000219240		0.75035506	
ENSG00000187664		0.75018615	
ENSG00000101463		0.7497661	
ENSG00000151746		0.7497519	
ENSG00000227040		0.74941605	
ENSG00000198208		0.7492255	
ENSG00000154898		0.7491846	
ENSG00000100297		0.74910325	
ENSG00000137936		0.7490478	
ENSG00000197576		0.74899995	
ENSG00000113719		0.7487937	
ENSG00000235001		0.7486587	
ENSG00000255389		0.7485118	
ENSG00000147224		0.7483534	
ENSG00000139549		0.7482669	
ENSG00000102104		0.74793816	
ENSG00000128731		0.74764276	
ENSG00000130449		0.74762493	
ENSG00000235652		0.7472332	
ENSG00000232456		0.7471233	
ENSG00000206630		0.74712044	
ENSG00000255559		0.7468841	
ENSG00000188223		0.74673826	
ENSG00000150347		0.74654293	
ENSG00000180817		0.74612916	
ENSG00000149633		0.74593365	
ENSG00000248626		0.7459047	
ENSG00000033170		0.7457384	
ENSG00000185761		0.7457353	
ENSG00000108091		0.74547356	
ENSG00000236708		0.74542	
ENSG00000101384		0.74500626	
ENSG00000164096		0.7449572	
ENSG00000218823		0.74490213	
ENSG00000226958		0.744869	
ENSG00000198832		0.7447862	
ENSG00000145248		0.7446873	
ENSG00000236773		0.744124	
ENSG00000228236		0.74379414	
ENSG00000084754		0.7436819	
ENSG00000184967		0.74358225	
ENSG00000228300		0.7434906	
ENSG00000236670		0.7433145	
ENSG00000233984		0.74326515	
ENSG00000197149		0.74316007	
ENSG00000103549		0.74304163	
ENSG00000176731		0.7428943	
ENSG00000227881		0.74279237	
ENSG00000162650		0.74273837	
ENSG00000165724		0.7427099	
ENSG00000205791		0.74267495	
ENSG00000116560		0.7425843	
ENSG00000229867		0.7425064	
ENSG00000184613		0.74245965	
ENSG00000228143		0.7424037	
ENSG00000159173		0.74227923	
ENSG00000254025		0.74213886	
ENSG00000089195		0.7418538	
ENSG00000242169		0.7418481	
ENSG00000206561		0.74143946	
ENSG00000099783		0.7414355	
ENSG00000131351		0.74140143	
ENSG00000184384		0.7412983	
ENSG00000203485		0.7410726	
ENSG00000241680		0.7409534	
ENSG00000137752		0.74084395	
ENSG00000068793		0.74081933	
ENSG00000214544		0.74079514	
ENSG00000234608		0.74074	
ENSG00000160392		0.74062335	
ENSG00000249245		0.74054193	
ENSG00000132275		0.7402896	
ENSG00000240137		0.7402718	
ENSG00000186787		0.74014705	
ENSG00000129009		0.73997843	
ENSG00000162298		0.73986244	
ENSG00000071082		0.73977524	
ENSG00000215417		0.7396826	
ENSG00000136244		0.7396353	
ENSG00000204118		0.7395413	
ENSG00000026508		0.7394582	
ENSG00000156049		0.7393106	
ENSG00000241530		0.7392131	
ENSG00000139874		0.7388162	
ENSG00000146592		0.7387859	
ENSG00000079805		0.7386462	
ENSG00000237978		0.7386142	
ENSG00000145331		0.73838425	
ENSG00000164182		0.7383625	
ENSG00000143842		0.7383231	
ENSG00000132514		0.7381037	
ENSG00000227401		0.73803455	
ENSG00000197134		0.7380018	
ENSG00000132164		0.73792183	
ENSG00000255966		0.73779666	
ENSG00000163406		0.7376225	
ENSG00000176658		0.73746884	
ENSG00000250738		0.7371743	
ENSG00000235231		0.7371527	
ENSG00000231245		0.73697346	
ENSG00000225093		0.73693746	
ENSG00000205746		0.73692244	
ENSG00000237931		0.73689914	
ENSG00000169245		0.73665255	
ENSG00000205940		0.736345	
ENSG00000099849		0.73630583	
ENSG00000185803		0.7362178	
ENSG00000196350		0.7359536	
ENSG00000099331		0.7354805	
ENSG00000229704		0.73533136	
ENSG00000228819		0.7353275	
ENSG00000109066		0.73527735	
ENSG00000163734		0.7352218	
ENSG00000108592		0.73522127	
ENSG00000213406		0.73467314	
ENSG00000121898		0.7346415	
ENSG00000185499		0.7345882	
ENSG00000100220		0.73396116	
ENSG00000178028		0.73389757	
ENSG00000229302		0.7337764	
ENSG00000249556		0.7332899	
ENSG00000010310		0.73324436	
ENSG00000184634		0.73319757	
ENSG00000205517		0.73281795	
ENSG00000229880		0.73265934	
ENSG00000207001		0.7326442	
ENSG00000250547		0.73260546	
ENSG00000137054		0.73239064	
ENSG00000227173		0.73233706	
ENSG00000124104		0.73229647	
ENSG00000127184		0.7319671	
ENSG00000219747		0.73170364	
ENSG00000241449		0.73148745	
ENSG00000159239		0.7313015	
ENSG00000215802		0.7312853	
ENSG00000153406		0.7312787	
ENSG00000224036		0.73125356	
ENSG00000218328		0.7311384	
ENSG00000204669		0.7308537	
ENSG00000100359		0.73074335	
ENSG00000148498		0.73050135	
ENSG00000164112		0.7303168	
ENSG00000005194		0.73029256	
ENSG00000224957		0.72981805	
ENSG00000178715		0.7297671	
ENSG00000225408		0.7297151	
ENSG00000253846		0.7295154	
ENSG00000245146		0.7294393	
ENSG00000136274		0.72931445	
ENSG00000131737		0.72931397	
ENSG00000185013		0.7292018	
ENSG00000212630		0.72878045	
ENSG00000105392		0.7287099	
ENSG00000120662		0.7286842	
ENSG00000169220		0.72860575	
ENSG00000031691		0.7281702	
ENSG00000242067		0.72803164	
ENSG00000171848		0.72799605	
ENSG00000115414		0.72796625	
ENSG00000137507		0.72789955	
ENSG00000229839		0.72778213	
ENSG00000204805		0.7277031	
ENSG00000207700		0.7272299	
ENSG00000167136		0.72673774	
ENSG00000165996		0.7265729	
ENSG00000223842		0.72640914	
ENSG00000165501		0.72639436	
ENSG00000228404		0.72629505	
ENSG00000204420		0.7260284	
ENSG00000136933		0.72579604	
ENSG00000100558		0.72576183	
ENSG00000034510		0.7257458	
ENSG00000103494		0.725727	
ENSG00000213478		0.725622	
ENSG00000233205		0.7254303	
ENSG00000119383		0.7253345	
ENSG00000233817		0.7252433	
ENSG00000167302		0.72515076	
ENSG00000163749		0.72507614	
ENSG00000138780		0.72472376	
ENSG00000182132		0.7247228	
ENSG00000242268		0.7245894	
ENSG00000137090		0.72453517	
ENSG00000245017		0.7241049	
ENSG00000180771		0.7240561	
ENSG00000198917		0.72368467	
ENSG00000113369		0.7234843	
ENSG00000185340		0.72345275	
ENSG00000243988		0.72333467	
ENSG00000203306		0.72308886	
ENSG00000118965		0.722832	
ENSG00000198237		0.7226256	
ENSG00000174899		0.72244924	
ENSG00000072506		0.72244626	
ENSG00000228253		0.72232544	
ENSG00000203305		0.7221927	
ENSG00000182687		0.7220053	
ENSG00000163395		0.7219995	
ENSG00000128594		0.7219076	
ENSG00000248256		0.72168195	
ENSG00000228110		0.7209657	
ENSG00000064225		0.7209142	
ENSG00000215481		0.7206581	
ENSG00000115661		0.72052175	
ENSG00000243498		0.7203763	
ENSG00000189269		0.72035044	
ENSG00000256975		0.719955	
ENSG00000092201		0.7198283	
ENSG00000254758		0.7195987	
ENSG00000248618		0.7193954	
ENSG00000105376		0.71910906	
ENSG00000180089		0.7188588	
ENSG00000205047		0.7187734	
ENSG00000205333		0.7185786	
ENSG00000165119		0.71857315	
ENSG00000167112		0.7183401	
ENSG00000092148		0.71806085	
ENSG00000229915		0.71805894	
ENSG00000108107		0.71789515	
ENSG00000223723		0.71784735	
ENSG00000213177		0.71784496	
ENSG00000123411		0.7174031	
ENSG00000235510		0.7173706	
ENSG00000228797		0.71736014	
ENSG00000196843		0.7172918	
ENSG00000214784		0.717274	
ENSG00000196756		0.7171064	
ENSG00000221955		0.7168371	
ENSG00000249756		0.71673286	
ENSG00000108576		0.7166074	
ENSG00000231767		0.7164496	
ENSG00000231500		0.7162927	
ENSG00000167693		0.716192	
ENSG00000143222		0.7159523	
ENSG00000173011		0.71587145	
ENSG00000162521		0.7156222	
ENSG00000172789		0.7155051	
ENSG00000253833		0.7153907	
ENSG00000225790		0.7151023	
ENSG00000226380		0.71506727	
ENSG00000166387		0.7148325	
ENSG00000236092		0.7148157	
ENSG00000204463		0.71475685	
ENSG00000134533		0.71460265	
ENSG00000236455		0.7141503	
ENSG00000104643		0.7140903	
ENSG00000104907		0.71400344	
ENSG00000168090		0.7139164	
ENSG00000100926		0.7136049	
ENSG00000124422		0.7135788	
ENSG00000241081		0.71344656	
ENSG00000171722		0.71343535	
ENSG00000110700		0.7133576	
ENSG00000228203		0.71335727	
ENSG00000100626		0.7133478	
ENSG00000230037		0.7133176	
ENSG00000013725		0.7132918	
ENSG00000139116		0.71288514	
ENSG00000171951		0.71285903	
ENSG00000187068		0.7128336	
ENSG00000127903		0.7127206	
ENSG00000228360		0.71268976	
ENSG00000249288		0.7126584	
ENSG00000245556		0.712318	
ENSG00000182732		0.712102	
ENSG00000177764		0.7119697	
ENSG00000232527		0.7119074	
ENSG00000198542		0.7118454	
ENSG00000136718		0.7118049	
ENSG00000154153		0.711735	
ENSG00000121440		0.7116643	
ENSG00000196639		0.71151185	
ENSG00000186105		0.7114573	
ENSG00000139266		0.7114485	
ENSG00000237794		0.7112463	
ENSG00000176812		0.7112285	
ENSG00000185787		0.71067524	
ENSG00000145494		0.7104715	
ENSG00000186076		0.71044314	
ENSG00000168874		0.71036446	
ENSG00000188279		0.71013457	
ENSG00000178105		0.7100044	
ENSG00000197785		0.7098253	
ENSG00000256591		0.7097409	
ENSG00000115504		0.70936835	
ENSG00000120733		0.7092975	
ENSG00000090621		0.7092622	
ENSG00000183813		0.7092517	
ENSG00000248476		0.70923173	
ENSG00000214733		0.70914656	
ENSG00000233762		0.708892	
ENSG00000154240		0.7085711	
ENSG00000141552		0.70850515	
ENSG00000066827		0.7084523	
ENSG00000089234		0.7083124	
ENSG00000215726		0.7082285	
ENSG00000146411		0.7078155	
ENSG00000172216		0.707807	
ENSG00000105366		0.7076267	
ENSG00000198755		0.70748484	
ENSG00000132471		0.7074034	
ENSG00000131634		0.70736873	
ENSG00000103202		0.7073256	
ENSG00000235060		0.7072171	
ENSG00000110801		0.7070893	
ENSG00000235981		0.7069981	
ENSG00000233109		0.7069652	
ENSG00000188070		0.7066099	
ENSG00000180694		0.7066068	
ENSG00000135905		0.706598	
ENSG00000100296		0.7064977	
ENSG00000160188		0.70643055	
ENSG00000223714		0.7062583	
ENSG00000115128		0.7061957	
ENSG00000232626		0.70610374	
ENSG00000255617		0.705852	
ENSG00000256773		0.70567167	
ENSG00000103381		0.70563686	
ENSG00000115310		0.7053671	
ENSG00000180672		0.70533997	
ENSG00000255985		0.7051861	
ENSG00000233899		0.7049337	
ENSG00000225345		0.70473623	
ENSG00000207133		0.7047328	
ENSG00000177602		0.7045484	
ENSG00000167110		0.7045154	
ENSG00000106526		0.7044153	
ENSG00000115598		0.70433146	
ENSG00000170606		0.70421046	
ENSG00000078596		0.7041866	
ENSG00000239523		0.70401603	
ENSG00000235256		0.7038976	
ENSG00000179526		0.70388377	
ENSG00000187672		0.70384246	
ENSG00000162885		0.70365757	
ENSG00000211940		0.70337355	
ENSG00000155636		0.7032631	
ENSG00000174749		0.70318085	
ENSG00000215012		0.70316625	
ENSG00000124614		0.70313114	
ENSG00000204791		0.70308775	
ENSG00000100802		0.7026315	
ENSG00000181090		0.70258313	
ENSG00000170961		0.7025535	
ENSG00000183770		0.70236975	
ENSG00000234428		0.70220596	
ENSG00000152430		0.7021296	
ENSG00000205923		0.7019461	
ENSG00000213661		0.70169353	
ENSG00000229036		0.7016632	
ENSG00000078900		0.70164007	
ENSG00000197308		0.70157015	
ENSG00000023608		0.7015387	
ENSG00000149929		0.70111704	
ENSG00000104695		0.7009479	
ENSG00000135446		0.70080334	
ENSG00000114251		0.7007635	
ENSG00000149273		0.700732	
ENSG00000139626		0.70069987	
ENSG00000196260		0.70043397	
ENSG00000181126		0.70030904	
ENSG00000160218		0.70024014	
ENSG00000164163		0.7001897	
ENSG00000152527		0.7001646	
ENSG00000198561		0.700146	
ENSG00000087269		0.70011455	
ENSG00000050748		0.7000593	
ENSG00000164691		0.6997018	
ENSG00000103248		0.69965994	
ENSG00000181163		0.69958615	
ENSG00000257014		0.69951326	
ENSG00000130940		0.69886637	
ENSG00000100083		0.6984736	
ENSG00000237461		0.6983534	
ENSG00000078237		0.6979113	
ENSG00000233602		0.6977756	
ENSG00000125730		0.69770753	
ENSG00000159712		0.6974589	
ENSG00000127603		0.69740975	
ENSG00000198106		0.6973999	
ENSG00000124608		0.6971654	
ENSG00000252925		0.6971496	
ENSG00000118298		0.6970879	
ENSG00000232938		0.69704956	
ENSG00000130811		0.6968418	
ENSG00000157778		0.69680864	
ENSG00000234745		0.6967601	
ENSG00000161133		0.6965396	
ENSG00000147799		0.69648695	
ENSG00000237886		0.69636154	
ENSG00000223429		0.69630694	
ENSG00000128335		0.6962683	
ENSG00000137409		0.69621253	
ENSG00000245521		0.6961923	
ENSG00000244274		0.69604987	
ENSG00000160789		0.69603	
ENSG00000163481		0.6959181	
ENSG00000239883		0.69586587	
ENSG00000225671		0.6957425	
ENSG00000142396		0.6955307	
ENSG00000120885		0.695373	
ENSG00000175886		0.69525546	
ENSG00000249852		0.69512963	
ENSG00000134058		0.6951165	
ENSG00000158373		0.69509304	
ENSG00000223546		0.6949661	
ENSG00000214561		0.694907	
ENSG00000250116		0.6948124	
ENSG00000136856		0.6947984	
ENSG00000227288		0.6944981	
ENSG00000213261		0.6944807	
ENSG00000157426		0.69436437	
ENSG00000231381		0.6942059	
ENSG00000183255		0.6937288	
ENSG00000248712		0.6936721	
ENSG00000159110		0.69350284	
ENSG00000107404		0.6934674	
ENSG00000196981		0.69341356	
ENSG00000154889		0.69328547	
ENSG00000233003		0.69320804	
ENSG00000174945		0.69305015	
ENSG00000213976		0.6929956	
ENSG00000140986		0.692819	
ENSG00000122034		0.69271237	
ENSG00000233868		0.6926526	
ENSG00000162068		0.69235367	
ENSG00000135213		0.6921755	
ENSG00000197847		0.6921003	
ENSG00000167600		0.69199747	
ENSG00000186001		0.6919558	
ENSG00000227906		0.6919531	
ENSG00000205356		0.6917958	
ENSG00000093100		0.69136876	
ENSG00000095627		0.69129044	
ENSG00000104936		0.6912236	
ENSG00000221869		0.6912072	
ENSG00000180773		0.6908739	
ENSG00000105672		0.6907755	
ENSG00000165959		0.6903441	
ENSG00000169258		0.6901495	
ENSG00000167325		0.69002366	
ENSG00000219294		0.6900029	
ENSG00000232794		0.68988043	
ENSG00000203883		0.6895764	
ENSG00000249249		0.6894389	
ENSG00000255634		0.689401	
ENSG00000167685		0.68935174	
ENSG00000072849		0.689189	
ENSG00000162642		0.68910515	
ENSG00000247270		0.68909985	
ENSG00000196696		0.68887085	
ENSG00000225603		0.6886955	
ENSG00000189129		0.6885911	
ENSG00000244668		0.6885681	
ENSG00000254612		0.68855876	
ENSG00000077454		0.6883633	
ENSG00000003509		0.68836296	
ENSG00000114030		0.6881675	
ENSG00000166428		0.6881042	
ENSG00000141441		0.6879919	
ENSG00000168356		0.6878639	
ENSG00000124508		0.68749076	
ENSG00000203815		0.68727773	
ENSG00000105048		0.68718225	
ENSG00000143771		0.6866035	
ENSG00000067900		0.68653625	
ENSG00000166145		0.68617916	
ENSG00000185813		0.6861209	
ENSG00000143320		0.6860932	
ENSG00000105699		0.68608576	
ENSG00000169224		0.6856722	
ENSG00000254458		0.6854623	
ENSG00000185522		0.6854388	
ENSG00000145833		0.6853093	
ENSG00000206588		0.68522996	
ENSG00000199649		0.68517005	
ENSG00000171189		0.68513334	
ENSG00000144029		0.6851186	
ENSG00000145982		0.68489224	
ENSG00000105287		0.6846648	
ENSG00000100147		0.68463594	
ENSG00000238041		0.68462044	
ENSG00000256856		0.6843172	
ENSG00000167900		0.68425095	
ENSG00000224842		0.6841819	
ENSG00000171303		0.6841257	
ENSG00000237950		0.6837356	
ENSG00000228150		0.6836724	
ENSG00000227719		0.68352574	
ENSG00000239644		0.683445	
ENSG00000112584		0.68300235	
ENSG00000174255		0.6829326	
ENSG00000235916		0.6828472	
ENSG00000248309		0.6825963	
ENSG00000185477		0.6824668	
ENSG00000215049		0.6822941	
ENSG00000100916		0.68228066	
ENSG00000184115		0.6821013	
ENSG00000186230		0.682054	
ENSG00000214376		0.6819706	
ENSG00000255524		0.68186253	
ENSG00000136930		0.68173486	
ENSG00000019186		0.6816371	
ENSG00000116285		0.6812244	
ENSG00000163093		0.68105745	
ENSG00000233017		0.6810257	
ENSG00000234790		0.6809606	
ENSG00000224773		0.68090206	
ENSG00000138668		0.68086654	
ENSG00000112033		0.6804845	
ENSG00000110880		0.6804002	
ENSG00000163346		0.68001187	
ENSG00000183908		0.6799406	
ENSG00000182247		0.67990816	
ENSG00000242951		0.67990017	
ENSG00000171992		0.67968976	
ENSG00000136280		0.6796642	
ENSG00000238283		0.6795041	
ENSG00000162783		0.67934704	
ENSG00000162641		0.6792762	
ENSG00000242670		0.67926747	
ENSG00000236698		0.6791668	
ENSG00000222306		0.679107	
ENSG00000204539		0.67906857	
ENSG00000243663		0.67836726	
ENSG00000243797		0.67830676	
ENSG00000237499		0.6782241	
ENSG00000118508		0.67805743	
ENSG00000150977		0.6780319	
ENSG00000236393		0.6780015	
ENSG00000185737		0.6779475	
ENSG00000146425		0.677851	
ENSG00000172345		0.67781657	
ENSG00000143303		0.6777492	
ENSG00000129657		0.6776337	
ENSG00000254427		0.67757297	
ENSG00000072518		0.6774906	
ENSG00000161179		0.6774128	
ENSG00000227063		0.6773215	
ENSG00000163430		0.67714256	
ENSG00000150093		0.67688024	
ENSG00000176783		0.67654526	
ENSG00000182173		0.6764676	
ENSG00000152767		0.67605275	
ENSG00000213235		0.675699	
ENSG00000119782		0.6751573	
ENSG00000218902		0.6750507	
ENSG00000158747		0.67501694	
ENSG00000233469		0.67501277	
ENSG00000044115		0.6739327	
ENSG00000172183		0.67385525	
ENSG00000002745		0.6738363	
ENSG00000069998		0.67381155	
ENSG00000165912		0.6736981	
ENSG00000148180		0.67356205	
ENSG00000168461		0.67355496	
ENSG00000251348		0.6732944	
ENSG00000236015		0.6732281	
ENSG00000100505		0.6731965	
ENSG00000148396		0.67308897	
ENSG00000256238		0.6730049	
ENSG00000241429		0.67266625	
ENSG00000228137		0.6726322	
ENSG00000106009		0.67256904	
ENSG00000224195		0.6720684	
ENSG00000136098		0.672036	
ENSG00000249093		0.67203444	
ENSG00000233383		0.67201775	
ENSG00000126231		0.67191243	
ENSG00000138382		0.6719104	
ENSG00000197170		0.6719103	
ENSG00000154188		0.6719092	
ENSG00000177156		0.6717731	
ENSG00000214867		0.67156625	
ENSG00000174640		0.67115575	
ENSG00000185917		0.67109084	
ENSG00000102043		0.6710009	
ENSG00000106701		0.6704821	
ENSG00000090266		0.67013335	
ENSG00000256377		0.66989696	
ENSG00000135740		0.66979396	
ENSG00000205565		0.66974777	
ENSG00000166263		0.66928846	
ENSG00000126821		0.6692059	
ENSG00000085721		0.6691186	
ENSG00000166411		0.6690843	
ENSG00000113456		0.66904366	
ENSG00000125457		0.66903883	
ENSG00000178852		0.66903865	
ENSG00000164068		0.6689309	
ENSG00000225361		0.6688661	
ENSG00000111432		0.6688584	
ENSG00000185519		0.6688433	
ENSG00000171551		0.6688155	
ENSG00000251473		0.6687414	
ENSG00000185972		0.66861856	
ENSG00000172733		0.6685288	
ENSG00000163636		0.6683619	
ENSG00000065320		0.6681678	
ENSG00000228474		0.66804135	
ENSG00000116991		0.6680041	
ENSG00000243964		0.6678896	
ENSG00000157617		0.6677687	
ENSG00000254876		0.66768277	
ENSG00000238286		0.66763496	
ENSG00000238222		0.66738695	
ENSG00000163874		0.6670016	
ENSG00000123119		0.66694164	
ENSG00000005206		0.66692847	
ENSG00000237877		0.6666573	
ENSG00000182180		0.66663015	
ENSG00000131477		0.666584	
ENSG00000198373		0.6662219	
ENSG00000253126		0.66618216	
ENSG00000197803		0.6661243	
ENSG00000173846		0.66608495	
ENSG00000111642		0.6659904	
ENSG00000215421		0.6659071	
ENSG00000196564		0.66583675	
ENSG00000238045		0.6657446	
ENSG00000168427		0.66541183	
ENSG00000179935		0.66540056	
ENSG00000166800		0.6652938	
ENSG00000152492		0.6652602	
ENSG00000240495		0.6651736	
ENSG00000256533		0.6651322	
ENSG00000255103		0.66503364	
ENSG00000205129		0.664939	
ENSG00000142192		0.664897	
ENSG00000156467		0.664869	
ENSG00000162910		0.66476166	
ENSG00000163888		0.6646777	
ENSG00000236993		0.66456884	
ENSG00000183955		0.6645485	
ENSG00000141867		0.6642168	
ENSG00000047617		0.6641592	
ENSG00000143847		0.6641074	
ENSG00000158286		0.6640979	
ENSG00000184076		0.66392565	
ENSG00000246582		0.6634516	
ENSG00000204967		0.66293705	
ENSG00000256914		0.6628439	
ENSG00000114923		0.6627523	
ENSG00000132434		0.6627129	
ENSG00000083444		0.6626929	
ENSG00000204256		0.66265404	
ENSG00000099769		0.66251796	
ENSG00000107829		0.66251	
ENSG00000204387		0.66161907	
ENSG00000230175		0.6615974	
ENSG00000101333		0.66132337	
ENSG00000188710		0.6611655	
ENSG00000177406		0.6611165	
ENSG00000130311		0.660865	
ENSG00000232229		0.6603588	
ENSG00000188613		0.66023433	
ENSG00000177236		0.6602127	
ENSG00000112787		0.66018647	
ENSG00000196074		0.65991086	
ENSG00000235884		0.6594351	
ENSG00000235812		0.6594183	
ENSG00000171603		0.6593287	
ENSG00000234629		0.65929204	
ENSG00000154237		0.6592745	
ENSG00000148848		0.65927196	
ENSG00000147155		0.6592397	
ENSG00000166924		0.6592378	
ENSG00000182944		0.6591564	
ENSG00000083838		0.6589359	
ENSG00000165355		0.6589151	
ENSG00000100354		0.6588813	
ENSG00000197019		0.6586449	
ENSG00000123358		0.6584672	
ENSG00000255507		0.6584648	
ENSG00000196072		0.65834355	
ENSG00000167220		0.6583328	
ENSG00000182185		0.65820354	
ENSG00000183741		0.6576194	
ENSG00000108639		0.657615	
ENSG00000099797		0.6575551	
ENSG00000228775		0.6575278	
ENSG00000182749		0.65703857	
ENSG00000134250		0.65655065	
ENSG00000214293		0.65648043	
ENSG00000072778		0.6563805	
ENSG00000246974		0.656099	
ENSG00000255120		0.6559883	
ENSG00000144648		0.65566087	
ENSG00000239256		0.6556105	
ENSG00000242071		0.65522265	
ENSG00000115129		0.6551461	
ENSG00000141027		0.65493685	
ENSG00000118557		0.6547765	
ENSG00000149256		0.6546731	
ENSG00000179837		0.65428656	
ENSG00000144848		0.65426755	
ENSG00000180616		0.6540741	
ENSG00000188290		0.65399677	
ENSG00000135577		0.6539439	
ENSG00000241929		0.6538902	
ENSG00000232775		0.6538086	
ENSG00000174840		0.653772	
ENSG00000102935		0.6534259	
ENSG00000163162		0.65306234	
ENSG00000132010		0.65301687	
ENSG00000235084		0.6528963	
ENSG00000011132		0.6528267	
ENSG00000102010		0.652413	
ENSG00000255408		0.6520586	
ENSG00000228599		0.6517115	
ENSG00000122862		0.6515862	
ENSG00000184232		0.65127456	
ENSG00000148362		0.650945	
ENSG00000178209		0.65094155	
ENSG00000177105		0.65088964	
ENSG00000177383		0.6508743	
ENSG00000186453		0.6506368	
